track_id,track_key,split
15524,G#:major,validation
15532,C#:minor,training
15535,C:minor,training
15536,A:minor,training
15537,A#:major,validation
15557,E:minor,validation
15558,C:minor,training
15564,A:minor,training
15571,D#:major,training
15574,F#:minor,training
15575,A#:minor,training
15576,E:minor,training
15579,B:major,training
15586,F:major,training
15589,G:minor,training
15594,A#:minor,training
15595,A:minor,training
15600,E:major,training
15607,A:minor,training
15609,F:minor,training
15613,B:minor,training
15614,F:minor,training
15615,D#:major,training
15621,C#:major,training
15622,C:minor,validation
15629,G:major,training
15631,D:major,training
15635,D#:major,training
15640,B:major,training
15646,D#:minor,validation
15649,C#:minor,training
15658,G#:major,training
15661,C:minor,training
15663,G#:minor,training
15665,G:minor,validation
15673,G#:minor,training
15681,F#:minor,training
15687,D:minor,training
15689,F:major,training
15690,C#:minor,training
15695,F:minor,validation
15698,F:minor,training
15700,B:major,training
15704,E:major,training
15708,D:minor,training
15710,C:minor,training
15714,F#:major,training
15715,D:major,training
15722,F#:minor,validation
15730,G#:minor,training
15731,B:minor,validation
15734,G:major,training
15735,F:minor,validation
15742,C#:minor,training
15746,G:major,validation
15751,F:major,training
15752,C:minor,training
15755,C#:minor,training
15757,D#:major,training
15762,C#:major,training
15763,A#:major,training
15766,A#:minor,training
15770,G:minor,training
15779,F:major,training
15783,A:major,training
15787,A:minor,training
15789,B:minor,training
15791,D#:minor,training
15793,G:minor,validation
15798,D:major,training
15808,C#:major,training
15809,C:minor,training
15810,C#:minor,training
15817,F:minor,training
15820,E:minor,training
15827,G:major,training
15831,F:minor,training
15844,G:minor,training
15845,C:minor,training
15846,E:minor,training
15848,C:minor,training
15851,G:major,training
15855,G:major,training
15857,G#:minor,training
15858,B:minor,training
15865,G#:major,training
15868,F#:major,training
15869,F:minor,training
15885,D#:minor,validation
15890,A:major,training
15891,F#:minor,training
15900,E:major,training
15904,C#:major,training
15907,E:minor,training
15913,A:minor,training
15916,G#:minor,validation
15918,C#:minor,training
15926,G:minor,training
15928,F:minor,training
15929,C#:major,training
15935,B:minor,validation
15941,A:minor,training
15946,F:minor,training
15951,G:minor,training
15952,C:minor,training
15953,E:major,training
15960,B:minor,training
15962,G:minor,validation
15974,C:major,validation
15979,G#:minor,training
15980,C#:major,training
15983,E:minor,training
15996,G#:major,training
15997,G:minor,training
16003,F:major,training
16008,F:minor,training
16009,B:minor,training
16014,C#:minor,training
16015,G:minor,training
16018,C#:minor,training
16019,G#:major,validation
16025,E:minor,training
16038,F:minor,training
16049,D:minor,training
16054,A:minor,training
16060,D#:minor,training
16061,F:major,validation
16065,A#:minor,training
16066,F:minor,training
16083,E:minor,training
16086,F#:minor,training
16088,C:major,training
16091,F#:minor,validation
16094,C#:minor,training
16101,A:major,training
16102,E:minor,training
16106,D#:major,training
16113,F:minor,training
16115,E:minor,training
16126,D#:major,training
16128,A#:minor,training
16135,F:minor,training
16136,G#:minor,training
16138,E:major,training
16139,G:minor,training
16140,B:minor,validation
16143,F:minor,training
16145,G:minor,training
16146,G:minor,validation
16147,F:major,training
16148,F:minor,training
16149,C:minor,validation
16150,C#:major,training
16156,B:minor,training
16160,B:minor,training
16161,F:minor,training
16166,E:minor,training
16167,G:minor,training
16173,G:minor,training
16175,C#:major,training
16179,G#:major,training
16181,E:minor,validation
16182,B:major,training
16183,C#:minor,training
16184,F:minor,training
16187,C#:major,training
16191,D#:major,training
16195,G#:minor,training
16213,A:major,training
16214,F:minor,training
16216,F#:minor,training
16221,G#:minor,training
16231,E:minor,training
16242,A#:minor,training
16246,F:minor,training
16247,E:minor,training
16249,C#:major,training
16252,C#:minor,validation
16254,F:major,training
16258,F#:minor,training
16259,E:major,training
16260,A#:major,training
16268,A#:minor,training
16277,C#:minor,training
16279,G#:major,training
16283,C:minor,training
16285,C:minor,training
16289,C:minor,training
16291,D:minor,validation
16297,B:major,training
16299,C:major,training
16302,F:minor,training
16306,C#:minor,training
16308,A:major,training
16311,C#:minor,training
16313,B:major,training
16317,C:major,training
16324,B:minor,validation
16334,C#:minor,training
16341,G:minor,training
16343,C:minor,training
16344,B:major,training
16349,F#:major,training
16350,A:minor,training
16351,A#:minor,training
16353,F:minor,training
16356,E:minor,training
16357,D:major,training
16358,F#:major,training
16361,A:minor,training
16362,F:minor,training
16364,C#:major,training
16373,B:minor,training
16385,G:major,training
16388,G#:major,training
16389,C#:minor,training
16392,E:major,validation
16393,D#:minor,training
16399,D:minor,training
16403,G:major,training
16407,A:minor,training
16411,F:minor,training
16412,G#:major,training
16413,A:minor,training
16417,G:minor,training
16425,D:major,training
16427,F:minor,training
16428,C:major,training
16433,C:minor,training
16435,F:minor,training
16436,C#:minor,training
16441,A:minor,training
16450,D#:major,training
16451,D:minor,training
16454,A#:minor,training
16463,G:major,training
16466,D:minor,training
16470,E:minor,training
16472,C:minor,training
16475,F:minor,training
16477,F:minor,training
16495,F:minor,training
16497,F#:minor,training
16500,D#:minor,training
16501,B:major,training
16503,D:major,training
16509,D#:minor,training
16511,D:major,training
16515,B:major,training
16517,A#:minor,training
16522,F#:minor,training
16525,G#:minor,training
16535,C:minor,training
16539,F#:minor,training
16541,A#:minor,training
16550,F:minor,training
16561,G#:minor,training
16562,C:minor,training
16567,B:minor,training
16571,D:minor,training
16572,A#:major,training
16581,B:minor,training
16582,A:minor,training
16591,D:major,training
16595,A:major,training
16599,F:major,training
16609,C:minor,training
16610,D:minor,training
16612,G#:minor,training
16616,G#:major,training
16619,C:minor,training
16624,G#:minor,training
16628,G:minor,training
16629,A:major,training
16636,E:major,training
16643,C#:major,training
16646,F#:major,validation
16647,B:minor,training
16649,D:major,training
16654,D:minor,validation
16656,F:minor,training
16658,C#:major,training
16663,D:minor,training
16664,A:minor,training
16667,G#:minor,training
16682,C:major,training
16689,C:minor,validation
16690,G#:major,training
16695,C#:major,validation
16696,G:major,training
16698,B:minor,validation
16699,F#:minor,training
16705,B:major,training
16706,F:major,training
16707,C:minor,training
16708,A#:major,training
16716,F:major,training
16718,F:minor,training
16720,E:minor,training
16725,D:minor,training
16726,B:minor,training
16734,D#:minor,training
16736,A#:major,validation
16737,F#:minor,training
16744,C#:minor,training
16750,C:minor,training
16751,F#:major,training
16753,G#:minor,training
16760,F:minor,training
16762,F#:major,training
16764,G#:major,training
16767,A#:major,training
16769,G#:major,training
16772,F#:minor,training
16779,F:minor,training
16780,C:major,training
16784,G#:major,training
16785,F:minor,training
16786,B:major,training
16796,D#:minor,validation
16801,F:minor,training
16804,A:minor,training
16805,D:minor,training
16812,D:major,training
16817,E:minor,training
16818,G:major,training
16819,G:minor,training
16821,E:minor,training
16826,F:minor,training
16828,C#:minor,training
16830,F#:major,validation
16833,A#:minor,training
16837,B:minor,training
16839,C#:major,validation
16845,G:major,training
16859,D:minor,training
16862,C#:minor,validation
16868,B:minor,training
16874,A#:minor,validation
16878,A#:major,training
16881,A:minor,validation
16882,B:major,training
16888,A#:minor,training
16898,A:major,training
16902,D:major,training
16908,D#:minor,training
16914,E:minor,training
16916,B:major,training
16919,C:minor,training
16927,G:major,training
16929,F#:minor,training
16938,E:major,training
16940,G:minor,training
16949,A#:minor,training
16951,D:minor,training
16954,F#:minor,validation
16956,D#:minor,training
16957,E:major,validation
16958,C:minor,training
16959,D#:minor,training
16966,F#:minor,training
16980,G:minor,training
16982,C:minor,training
16986,D:minor,training
16989,F:major,training
16991,F:major,training
16992,F:minor,training
16993,C#:major,training
17000,F:major,training
17003,A:minor,training
17004,D:minor,training
17006,C:minor,training
17008,D:minor,training
17010,F:major,training
17012,F#:major,training
17015,F:minor,training
17018,A:minor,training
17020,C:minor,validation
17021,F:minor,training
17022,B:minor,training
17023,F:minor,validation
17025,C#:minor,training
17029,A:minor,training
17042,A:major,training
17048,E:major,validation
17055,E:minor,training
17057,D:major,training
17058,D#:minor,training
17061,D:minor,training
17070,C:minor,training
17072,G:major,training
17075,A#:major,training
17076,A:minor,training
17077,E:minor,training
17079,F#:major,training
17082,C#:minor,training
17088,F:minor,training
17091,B:minor,training
17093,C#:major,validation
17099,E:minor,training
17104,F:minor,training
17113,D#:minor,training
17121,D:minor,training
17129,E:minor,training
17135,E:minor,training
17138,D:minor,training
17144,F:minor,training
17153,D:minor,validation
17157,E:major,training
17160,F#:minor,training
17169,C#:major,training
17171,C:major,training
17174,G:minor,training
17175,C:minor,training
17176,F:major,validation
17178,E:minor,validation
17187,C:minor,training
17188,B:minor,validation
17189,A#:major,training
17191,A#:minor,training
17192,A#:major,training
17193,D#:minor,training
17195,C:minor,training
17196,C:minor,training
17199,G#:minor,validation
17206,B:major,training
17210,G:major,validation
17213,E:minor,training
17214,A:major,training
17218,C#:major,training
17222,C#:major,training
17227,D#:minor,training
17228,F:minor,training
17233,F:minor,training
17239,C:minor,training
17242,C:minor,training
17243,B:minor,training
17246,D:minor,training
17248,C:minor,validation
17255,C#:minor,validation
17263,F#:minor,training
17264,E:minor,training
17265,E:major,training
17266,A#:minor,training
17269,D#:major,training
17273,C:minor,training
17277,G:minor,training
17278,G:minor,training
17281,E:minor,training
17288,G#:major,training
17291,G#:minor,training
17293,A:major,training
17298,C#:major,validation
17300,C#:minor,training
17303,F:minor,training
17308,E:minor,training
17309,G#:minor,training
17310,C#:minor,training
17311,A#:major,training
17312,F:major,validation
17318,C:major,training
17327,D:minor,training
17336,D#:major,training
17337,D:minor,training
17339,C#:minor,validation
17341,F:minor,validation
17344,D:minor,training
17353,D#:major,training
17355,F#:major,training
17357,A:minor,training
17362,A#:major,validation
17364,B:minor,training
17366,D#:minor,training
17371,F:minor,validation
17372,G:minor,training
17373,G#:minor,training
17374,G:minor,training
17379,F:minor,training
17380,A:minor,training
17386,F#:major,training
17388,C#:minor,validation
17391,A#:major,training
17392,B:minor,training
17394,D#:minor,training
17395,C#:minor,validation
17399,F:major,validation
17401,G#:minor,training
17402,A:minor,training
17405,D#:minor,training
17409,F:major,training
17410,D:minor,training
17411,F:minor,training
17418,F:minor,training
17420,C:minor,training
17421,D#:major,training
17425,F#:minor,training
17428,A:minor,training
17431,D#:major,training
17432,D:major,training
17433,F#:major,training
17438,E:major,training
17440,C#:minor,training
17442,G:major,training
17446,D:major,training
17447,G:minor,training
17448,C:minor,training
17451,A:major,training
17452,C:minor,validation
17463,F:minor,training
17464,G#:minor,training
17471,F#:major,training
17473,F#:major,training
17475,G#:major,training
17478,C:minor,training
17480,C#:major,training
17483,F:minor,validation
17490,C:minor,training
17492,D#:minor,training
17502,C:minor,training
17506,A#:major,training
17510,G#:minor,training
17533,D#:minor,training
17536,C:minor,training
17539,F:major,training
17541,G:major,training
17543,F#:minor,training
17544,A:major,training
17546,D#:minor,training
17548,B:major,training
17556,E:major,training
17557,E:minor,training
17560,F#:minor,training
17567,G:minor,training
17572,E:minor,training
17574,A#:major,training
17577,C#:minor,training
17581,A:minor,training
17582,G#:major,training
17583,G:major,training
17592,C:minor,validation
17595,A#:minor,training
17601,F#:minor,validation
17603,A#:major,training
17610,B:minor,training
17614,A#:major,training
17615,A#:minor,training
17616,C:major,training
17618,D:major,training
17635,D#:major,training
17637,G#:minor,validation
17638,C:minor,training
17640,B:major,training
17643,A:major,training
17644,F:minor,validation
17645,D:minor,training
17646,C#:major,validation
17648,A:minor,training
17652,F:minor,training
17655,F:major,validation
17659,F#:minor,training
17670,E:minor,training
17673,G:minor,training
17678,G:minor,training
17683,C:minor,training
17685,E:major,training
17691,D:minor,training
17708,D:minor,training
17713,E:minor,validation
17714,B:major,training
17719,G:minor,training
17723,G:major,validation
17726,C#:minor,training
17732,F#:major,validation
17736,A:major,training
17738,F:minor,training
17752,C:minor,training
17756,G:minor,training
17758,F#:minor,training
17764,F:minor,training
17767,F:minor,validation
17770,A:major,training
17772,C:minor,training
17773,F:minor,training
17776,A#:minor,training
17791,G#:major,training
17798,D#:minor,training
17799,D#:major,training
17801,E:major,training
17802,F:minor,training
17808,C:minor,training
17813,E:major,validation
17814,E:minor,training
17819,F:minor,training
17820,E:major,training
17821,G:minor,training
17822,D#:minor,training
17826,F:major,training
17831,C#:minor,training
17832,E:minor,training
17839,F:minor,training
17845,C#:minor,validation
17846,F:minor,training
17848,C:minor,validation
17851,B:minor,training
17859,C#:minor,training
17861,C#:minor,training
17863,C:minor,validation
17870,B:minor,training
17873,F#:minor,training
17875,C#:minor,training
17881,D#:minor,training
17893,G:minor,training
17894,F:minor,training
17901,F:minor,training
17905,C:minor,training
17906,F#:major,training
17908,A:major,validation
17909,F#:minor,training
17925,G#:major,training
17930,C#:minor,training
17934,G#:major,training
17939,B:minor,training
17946,E:minor,training
17948,F:minor,training
17953,D:minor,training
17955,F#:major,training
17956,G#:minor,training
17958,B:minor,training
17962,A:minor,training
17963,A#:minor,training
17965,A:minor,training
17968,A:minor,training
17973,C#:major,training
17976,F:minor,training
17981,F#:minor,training
17983,B:major,validation
17995,G:major,training
17999,D:minor,training
18004,C#:major,training
18013,F:major,training
18015,D:major,training
18017,G#:minor,training
18026,F#:major,validation
18028,C#:minor,validation
18029,A:minor,training
18034,D:major,training
18036,E:major,validation
18038,C#:minor,validation
18040,E:minor,training
18044,C:minor,training
18046,F#:minor,training
18047,E:major,validation
18057,D:major,training
18066,G:major,validation
18074,F:minor,training
18075,C#:major,training
18089,F:minor,training
18096,D#:minor,training
18097,E:minor,training
18098,C#:minor,training
18101,D:minor,training
18102,G:minor,training
18104,F:minor,training
18106,E:major,training
18114,F#:major,validation
18120,A#:minor,training
18123,C:minor,validation
18124,D:major,training
18125,D:minor,validation
18128,A:minor,training
18131,G:minor,training
18134,B:minor,validation
18135,D#:major,validation
18140,A:minor,training
18143,F#:minor,training
18155,D:major,training
18156,F:minor,training
18159,D#:minor,training
18161,B:minor,training
18166,F#:minor,training
18171,A:major,training
18173,F:minor,training
18174,D#:major,training
18176,C:minor,training
18179,C:major,training
18186,G:major,training
18194,D#:major,training
18200,A:minor,training
18202,C#:minor,training
18209,A:minor,training
18212,C:minor,training
18220,A#:major,training
18221,C:major,training
18222,D:minor,training
18223,A#:major,training
18226,C#:minor,training
18230,F:major,training
18231,E:minor,training
18237,C#:major,training
18243,F:minor,training
18246,C:major,training
18254,C:major,training
18257,E:major,training
18261,D#:major,training
18262,C:minor,training
18265,F:major,training
18268,G:major,training
18275,D:minor,validation
18276,G:major,training
18277,D:minor,training
18278,A:minor,training
18279,C:minor,training
18286,G#:minor,training
18287,F:minor,training
18292,G#:minor,training
18298,B:major,training
18300,G#:minor,training
18305,B:minor,training
18309,B:minor,validation
18311,D#:minor,training
18313,A#:minor,training
18321,A#:minor,training
18322,C:major,training
18326,A:major,validation
18327,D:minor,training
18347,C#:major,validation
18352,C:minor,training
18354,F:major,training
18356,A:minor,validation
18358,F:minor,training
18359,A:major,validation
18361,B:minor,validation
18362,B:minor,validation
18363,F#:minor,training
18366,G#:major,validation
18369,C#:minor,training
18371,C:major,validation
18372,F#:major,training
18376,F:minor,training
18377,B:major,validation
18379,D:minor,training
18385,F:minor,validation
18387,D:major,training
18399,B:minor,validation
18402,E:minor,validation
18403,G:minor,training
18404,F#:major,validation
18408,C:minor,training
18409,C:major,training
18412,F#:major,training
18414,C#:minor,training
18415,G:minor,training
18418,D:minor,training
18420,G:major,training
18422,D#:major,training
18424,F#:major,training
18425,C:minor,training
18433,D:minor,validation
18436,B:major,training
18438,G:minor,training
18443,D#:minor,training
18445,C#:minor,training
18447,C:minor,training
18460,A#:major,training
18461,B:minor,training
18463,F:major,training
18472,C:minor,training
18473,E:major,training
18476,G:minor,validation
18478,B:minor,training
18488,F:minor,training
18495,A:minor,training
18504,A#:major,training
18508,D:minor,validation
18510,A#:major,training
18515,G#:major,training
18518,C#:major,validation
18522,F:minor,training
18531,C#:minor,training
18536,F:minor,training
18552,C#:major,training
18559,C:minor,training
18562,E:minor,training
18565,F:major,validation
18566,F:major,training
18567,F:minor,validation
18571,C:minor,training
18572,G:minor,training
18573,G#:major,training
18574,G#:major,training
18575,F#:minor,training
18577,F:minor,training
18578,C:major,training
18585,A:minor,training
18586,E:minor,training
18592,C:minor,validation
18601,G:minor,training
18604,A:minor,training
18605,C#:minor,validation
18610,C:minor,training
18625,E:minor,training
18629,G#:major,training
18630,A:minor,training
18631,E:major,training
18632,G:minor,training
18638,E:minor,validation
18639,E:major,validation
18641,C#:major,training
18648,D:minor,validation
18653,F:minor,training
18654,C#:minor,training
18655,B:minor,validation
18657,F:minor,training
18662,E:minor,training
18665,C:major,training
18680,C:major,training
18682,A#:minor,training
18694,B:minor,training
18697,D#:minor,training
18701,B:minor,training
18702,E:minor,training
18706,A#:minor,training
18709,E:minor,training
18716,G#:minor,training
18720,C:minor,training
18721,G:minor,training
18722,E:major,training
18725,G#:minor,training
18726,D:minor,validation
18729,A#:minor,training
18732,F#:major,training
18733,A#:major,training
18738,D:major,training
18739,F:minor,training
18744,F:minor,training
18747,D:major,validation
18748,F:minor,training
18749,G#:minor,training
18751,E:minor,training
18753,A:major,validation
18754,F#:major,training
18758,D:major,training
18769,C:minor,training
18777,C#:minor,training
18780,G#:major,training
18788,E:minor,training
18789,D#:major,training
18791,D:major,training
18793,D:major,training
18794,E:minor,validation
18798,E:minor,training
18809,B:major,training
18811,E:major,training
18812,C#:major,validation
18818,F#:minor,training
18827,C:major,training
18829,F:minor,training
18835,B:minor,training
18840,A#:major,training
18848,G:minor,validation
18852,G#:major,training
18854,C#:minor,training
18855,F:minor,training
18856,B:minor,validation
18858,F:minor,training
18865,C#:minor,training
18870,G#:major,training
18877,D#:major,training
18879,C#:minor,training
18882,G#:major,training
18888,A#:minor,training
18892,F:major,validation
18895,A#:major,training
18904,F:major,training
18915,A:minor,training
18917,C#:minor,training
18921,C:minor,training
18927,C#:major,training
18929,C:major,training
18936,F:minor,training
18937,B:major,training
18939,B:minor,training
18943,E:minor,training
18944,F:minor,training
18953,E:minor,training
18956,F#:minor,training
18958,B:major,training
18964,A:minor,training
18965,C#:major,validation
18968,D:minor,validation
18971,E:minor,training
18973,C:major,training
18983,C#:minor,training
18986,A:minor,training
18987,C:minor,training
18996,C:minor,training
18998,A:major,training
19005,G:minor,training
19009,A:minor,training
19016,A:minor,training
19019,G:major,training
19020,G#:minor,training
19022,E:major,validation
19030,E:minor,training
19032,C:minor,training
19033,C#:major,training
19040,C:minor,validation
19045,A#:minor,training
19046,E:major,training
19048,D:major,validation
19049,C#:major,training
19050,A#:major,training
19056,A:minor,training
19057,B:minor,training
19059,D:major,training
19060,G:major,validation
19073,F:minor,training
19074,C:minor,training
19075,E:major,training
19077,E:minor,training
19078,C:minor,training
19080,G:minor,training
19084,A:minor,training
19085,F:minor,validation
19086,D#:minor,training
19088,F:minor,training
19090,B:minor,training
19091,A#:minor,training
19093,G:minor,training
19097,F:minor,training
19098,E:minor,training
19099,F:minor,training
19100,B:major,training
19102,A#:major,training
19105,F#:minor,validation
19108,A:minor,training
19112,A#:major,training
19117,G#:major,training
19121,A#:major,training
19125,G:major,training
19131,F#:minor,training
19133,F#:minor,training
19136,F:minor,training
19147,B:minor,training
19153,G:minor,training
19157,B:minor,training
19163,D:major,training
19164,G#:minor,training
19166,E:minor,training
19167,E:major,validation
19169,G#:major,training
19172,D#:minor,training
19173,C#:minor,validation
19174,F:minor,validation
19175,G:major,training
19176,E:minor,training
19179,E:minor,training
19181,D#:minor,training
19182,G:minor,training
19185,G:minor,training
19189,B:minor,validation
19198,A:major,training
19199,G:major,training
19203,D#:minor,training
19206,C#:major,training
19208,B:minor,training
19209,F:minor,training
19210,F:minor,training
19212,C:minor,training
19213,A#:minor,validation
19214,C#:minor,training
19219,F#:major,training
19221,G#:minor,training
19224,A:minor,training
19235,A#:minor,validation
19242,F:minor,training
19248,C#:major,validation
19252,A#:minor,training
19257,B:major,training
19260,D:minor,training
19266,C#:major,training
19273,F:minor,training
19291,C#:minor,validation
19292,A:minor,training
19295,G:minor,training
19299,B:major,training
19300,F:major,training
19301,C:minor,training
19302,D:major,training
19305,A:major,training
19315,C:major,training
19319,E:minor,training
19321,A#:minor,training
19322,G:minor,training
19323,G:minor,validation
19326,D:minor,training
19335,D:major,training
19336,D:major,training
19341,D#:minor,training
19355,C:minor,training
19361,F:minor,training
19362,F:minor,training
19363,A:major,training
19365,G#:major,training
19372,D:minor,training
19373,G:minor,training
19374,F:major,training
19378,D:minor,training
19380,F:minor,training
19391,A:major,training
19400,E:minor,training
19402,G#:major,training
19403,C:minor,validation
19406,A:major,validation
19412,A#:minor,training
19413,G:major,training
19416,G:minor,training
19421,F#:minor,training
19422,A:major,training
19423,C#:minor,training
19424,F#:minor,training
19431,D:major,training
19437,A:minor,training
19438,E:minor,training
19442,F:minor,training
19445,D#:major,training
19446,G#:minor,validation
19455,D#:minor,training
19457,A:minor,training
19459,A#:minor,training
19463,F:minor,training
19465,F#:minor,training
19471,D:minor,training
19474,G#:minor,training
19475,F#:minor,training
19480,F:minor,validation
19482,A#:minor,training
19484,D#:minor,training
19489,A:minor,training
19491,A#:minor,training
19498,G#:minor,training
19500,D:minor,training
19501,A:minor,validation
19502,G:major,training
19508,C#:major,training
19509,C#:minor,training
19514,E:major,training
19518,A:minor,training
19522,C#:minor,training
19523,F:minor,training
19526,C:minor,training
19533,A#:major,training
19535,A:major,training
19536,C:minor,training
19537,B:minor,training
19538,G#:major,training
19545,A:minor,validation
19548,G#:minor,training
19563,D#:minor,training
19565,E:major,training
19567,E:minor,training
19578,F#:minor,training
19581,D#:major,training
19593,D#:major,training
19596,C:minor,training
19607,F:minor,training
19608,G:minor,validation
19610,D:minor,training
19613,C#:minor,training
19620,D:major,training
19630,G:major,training
19634,D:minor,training
19638,C:minor,training
19639,G:minor,training
19644,G:minor,validation
19645,E:major,training
19647,C#:major,validation
19652,G#:minor,training
19653,F#:major,training
19655,C:minor,training
19656,D:major,training
19658,A#:minor,training
19660,F:minor,training
19666,D#:major,training
19675,F:major,training
19678,F:minor,validation
19681,F:minor,training
19688,B:minor,training
19689,E:minor,training
19690,A:minor,training
19693,D:major,training
19699,E:minor,training
19703,C:minor,training
19704,B:major,training
19708,G#:major,training
19712,E:minor,training
19713,A#:minor,training
19716,D#:minor,training
19717,C#:minor,validation
19718,F:minor,training
19719,C#:major,training
19724,G:minor,training
19734,C:major,validation
19735,F:major,training
19738,D:major,training
19744,C:minor,training
19746,C:major,training
19751,D#:minor,training
19754,G#:minor,training
19759,G#:major,training
19765,A:minor,validation
19768,E:major,training
19775,B:minor,validation
19776,D#:major,training
19777,F#:major,training
19778,G#:major,training
19780,F:minor,training
19787,A:minor,training
19789,C:major,training
19793,F:minor,validation
19798,C:minor,training
19801,D#:minor,training
19815,C#:major,validation
19818,E:minor,training
19821,F:minor,validation
19824,E:minor,validation
19830,F:major,training
19834,B:major,training
19837,F:minor,training
19840,A:major,validation
19842,A#:minor,training
19848,E:minor,validation
19855,G#:minor,validation
19862,G#:major,training
19867,A:minor,validation
19873,F:minor,training
19875,A#:minor,training
19878,E:minor,training
19880,D#:minor,training
19882,F#:major,training
19884,F:minor,training
19891,D#:minor,validation
19895,F:minor,validation
19906,G#:major,training
19912,A#:major,training
19916,E:minor,training
19917,D:minor,validation
19918,F:minor,training
19923,C:major,training
19931,G#:minor,training
19940,E:minor,training
19942,E:minor,training
19948,D:minor,training
19950,A:minor,training
19951,D#:minor,training
19952,F:major,validation
19953,F:minor,training
19960,C#:minor,training
19961,C#:major,training
19962,D:minor,training
19969,C#:minor,training
19971,B:major,training
19973,D#:minor,training
19974,C:minor,training
19977,C#:minor,training
19979,B:minor,training
19981,C:minor,training
19983,C#:major,validation
19985,F:minor,training
19990,G:minor,training
19992,F:minor,training
19993,B:minor,training
